"mouseMovements","keystrokes","scrollingPatterns","ipAddress"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"mouseMovements","keystrokes","scrollingPatterns","ipAddress"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511},{""x"":604,""y"":396,""timestamp"":1725250463721}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511},{""x"":604,""y"":396,""timestamp"":1725250463721},{""x"":609,""y"":381,""timestamp"":1725250463825}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511},{""x"":604,""y"":396,""timestamp"":1725250463721},{""x"":609,""y"":381,""timestamp"":1725250463825},{""x"":608,""y"":359,""timestamp"":1725250463951}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511},{""x"":604,""y"":396,""timestamp"":1725250463721},{""x"":609,""y"":381,""timestamp"":1725250463825},{""x"":608,""y"":359,""timestamp"":1725250463951}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511},{""x"":604,""y"":396,""timestamp"":1725250463721},{""x"":609,""y"":381,""timestamp"":1725250463825},{""x"":608,""y"":359,""timestamp"":1725250463951}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
"[{""x"":1436,""y"":53,""timestamp"":1725250453033},{""x"":845,""y"":133,""timestamp"":1725250453137},{""x"":567,""y"":208,""timestamp"":1725250453242},{""x"":516,""y"":252,""timestamp"":1725250453346},{""x"":503,""y"":265,""timestamp"":1725250453451},{""x"":492,""y"":292,""timestamp"":1725250453554},{""x"":487,""y"":300,""timestamp"":1725250453839},{""x"":486,""y"":307,""timestamp"":1725250457457},{""x"":490,""y"":343,""timestamp"":1725250457561},{""x"":496,""y"":360,""timestamp"":1725250457672},{""x"":943,""y"":109,""timestamp"":1725250462985},{""x"":910,""y"":129,""timestamp"":1725250463197},{""x"":707,""y"":296,""timestamp"":1725250463300},{""x"":692,""y"":303,""timestamp"":1725250463405},{""x"":673,""y"":317,""timestamp"":1725250463511},{""x"":604,""y"":396,""timestamp"":1725250463721},{""x"":609,""y"":381,""timestamp"":1725250463825},{""x"":608,""y"":359,""timestamp"":1725250463951}]","[{""key"":""1"",""timestamp"":1725250454652},{""key"":""2"",""timestamp"":1725250454731},{""key"":""3"",""timestamp"":1725250454815},{""key"":""4"",""timestamp"":1725250455066},{""key"":""5"",""timestamp"":1725250455162},{""key"":""6"",""timestamp"":1725250455297},{""key"":""7"",""timestamp"":1725250455848},{""key"":""8"",""timestamp"":1725250455894},{""key"":""9"",""timestamp"":1725250456005},{""key"":""1"",""timestamp"":1725250456616},{""key"":""2"",""timestamp"":1725250456639},{""key"":""3"",""timestamp"":1725250456790}]","[]","106.51.8.242"
